Age_at_lambing	Lambing_interval 	Year	Flock-year 	Permanent_environmental_ID	Animal_ID	Lambing_date
1	2	2006	325	8558	7929	0.3785
2	5	2007	326	8558	7929	0.3441
1	2	1998	333	8559	498	0.2924
2	5	1999	334	8559	498	0.5333
3	4	1999	334	8559	498	5.2285
3	4	2000	335	8559	498	4.5500
4	2	2001	331	8559	498	1.8116
5	4	2002	327	8559	498	0.2924
5	4	2002	327	8559	498	4.8672
6	2	2003	328	8559	498	2.0181
6	4	2004	329	8559	498	0.2408
6	4	2004	329	8559	498	4.6533
1	2	2003	328	8560	7928	0.0516
1	2	2004	329	8561	4384	0.3097
2	4	2004	329	8561	4384	4.7468
1	2	2006	325	8562	7927	0.5333
1	1	1996	345	8563	7926	2.0009
1	4	1997	352	8563	7926	0.4817
2	4	1997	352	8563	7926	5.3908
1	2	2014	321	8564	7925	0.4301
2	5	2015	323	8564	7925	0.8160
3	4	2015	323	8564	7925	6.1036
1	2	2014	321	8565	4383	0.1376
2	5	2015	323	8565	4383	0.1204
2	4	2015	323	8565	4383	4.6189
3	4	2016	324	8565	4383	2.6352
2	2	1998	333	8566	7924	0.4301
2	2	1999	334	8567	7923	0.5580
3	5	2000	335	8567	7923	0.2752
4	5	2001	331	8567	7923	0.4473
5	5	2002	327	8567	7923	0.4129
5	4	2002	327	8567	7923	4.8500
1	2	2006	325	8568	7922	0.5408
1	2	2014	321	8569	4382	0.2408
1	4	2014	321	8569	4382	4.5845
2	2	2015	323	8569	4382	1.7600
3	4	2016	324	8569	4382	0.3957
4	5	2016	324	8569	4382	6.2241
1	2	2014	321	8570	4381	0.5924
2	4	2014	321	8570	4381	5.0392
3	5	2016	324	8570	4381	1.6396
4	4	2017	332	8570	4381	0.8332
2	2	2014	321	8571	7921	5.0392
1	2	2014	321	8572	2791	0.4301
2	5	2015	323	8572	2791	0.7128
3	5	2016	324	8572	2791	0.4473
1	2	2014	321	8573	4380	0.2236
2	5	2015	323	8573	4380	0.8160
3	5	2016	324	8573	4380	0.4989
4	5	2017	332	8573	4380	0.7128
1	2	2014	321	8574	4379	0.4645
2	5	2015	323	8574	4379	0.6784
3	4	2015	323	8574	4379	5.1425
3	2	2016	324	8574	4379	2.0869
1	2	2003	328	8575	7920	0.2408
1	2	2006	325	8576	7919	0.5924
1	2	2014	321	8577	7918	1.7772
2	4	2015	323	8577	7918	0.5752
3	5	2016	324	8577	7918	0.8505
4	5	2017	332	8577	7918	1.0644
1	2	1996	345	8578	771	2.2492
1	4	1997	352	8578	771	0.3613
2	4	1997	352	8578	771	5.0564
3	5	1998	333	8578	771	5.0220
3	2	1999	334	8578	771	0.5161
5	5	2000	335	8578	771	4.5328
5	2	2001	331	8578	771	1.3396
1	2	2003	328	8579	497	0.1548
1	1	1997	358	8580	7917	0.7988
1	4	1998	359	8580	7917	0.0860
2	4	1998	359	8580	7917	5.4080
5	5	2002	297	8580	7917	0.4129
2	2	2004	329	8581	7916	0.3957
1	1	1996	345	8582	93	1.9837
1	4	1997	352	8582	93	0.4989
2	4	1997	352	8582	93	5.3736
6	5	2003	328	8582	93	0.0688
6	4	2003	328	8582	93	5.0564
1	2	2004	329	8583	1491	0.3785
2	4	2004	329	8583	1491	4.7640
2	2	2005	330	8583	1491	1.6568
3	4	2006	325	8583	1491	0.7300
4	5	2007	326	8583	1491	0.2580
5	5	2008	316	8583	1491	0.6784
6	5	2009	317	8583	1491	0.5408
1	2	2000	335	8584	253	0.6268
1	3	2000	335	8584	253	4.5673
2	2	2001	331	8584	253	1.8804
1	1	2008	316	8585	7915	1.4601
1	4	2009	317	8585	7915	0.3785
1	2	1997	358	8586	7914	3.6061
2	2	1998	359	8586	7914	0.6268
2	4	1998	359	8586	7914	4.7984
1	2	2003	328	8587	7913	0.2064
1	1	1996	345	8588	7912	2.0353
1	2	1997	358	8589	7911	2.0353
2	4	1998	359	8589	7911	0.6268
2	4	1998	359	8589	7911	5.6317
3	4	1999	360	8589	7911	4.1985
5	5	2002	297	8589	7911	0.4989
1	2	1997	358	8590	7910	3.7684
2	4	1998	359	8590	7910	2.3524
3	5	1999	360	8590	7910	2.1804
1	2	1997	358	8591	7909	1.7600
1	4	1997	358	8591	7909	6.2757
2	4	1998	359	8591	7909	4.6189
3	4	1999	360	8591	7909	3.1169
6	5	2002	297	8591	7909	1.7600
1	2	2004	329	8592	4377	0.2752
2	5	2005	330	8592	4377	0.4301
2	2	1999	299	8593	2790	0.7300
2	4	1999	299	8593	2790	5.3048
1	2	2000	335	8594	7908	0.8160
1	1	2010	318	8595	1992	1.0053
1	5	2011	319	8595	1992	0.5333
2	4	2011	319	8595	1992	4.9876
3	2	2012	322	8595	1992	2.1460
3	4	2013	320	8595	1992	0.4645
1	2	1997	358	8596	7907	2.2664
2	4	1998	359	8596	7907	0.9021
2	4	1998	359	8596	7907	5.6833
1	2	1997	358	8597	7906	2.0869
2	5	1998	359	8597	7906	4.7296
3	4	1999	360	8597	7906	3.0825
1	2	1997	358	8598	7905	1.6052
1	4	1998	359	8598	7905	0.0516
2	4	1998	359	8598	7905	5.5628
3	4	1999	360	8598	7905	4.2232
1	2	1997	358	8599	7904	2.2664
2	2	1993	280	8600	7903	0.5580
1	2	2001	331	8601	7902	0.3441
2	4	2001	331	8601	7902	5.2876
2	2	2002	327	8601	7902	2.3868
3	3	2003	328	8601	7902	0.1892
5	5	2005	330	8601	7902	0.2752
1	2	1998	359	8602	7901	0.5580
2	4	1998	359	8602	7901	5.5972
3	4	1999	360	8602	7901	4.0953
5	5	2002	297	8602	7901	0.4989
1	2	1997	352	8603	7900	1.7600
1	2	1997	358	8604	7899	2.2320
2	4	1998	359	8604	7899	0.6956
2	3	1998	359	8604	7899	4.7812
3	4	1999	360	8604	7899	3.0653
2	2	2001	331	8605	7898	0.7300
3	5	2002	327	8605	7898	0.2924
1	2	2004	329	8606	2789	1.7428
2	4	2005	330	8606	2789	0.3441
3	5	2006	325	8606	2789	1.4085
4	4	2007	326	8606	2789	0.2752
5	4	2007	326	8606	2789	5.0048
5	3	2008	316	8606	2789	2.7728
6	4	2009	317	8606	2789	0.9365
6	4	2010	318	8606	2789	0.2752
6	4	2010	318	8606	2789	4.6533
1	1	2008	316	8607	7897	1.3741
1	4	2009	317	8607	7897	0.2236
1	2	1997	358	8608	7896	1.6052
2	5	1998	359	8608	7896	5.3908
1	2	2003	328	8609	7894	1.9149
1	2	2003	328	8610	7893	1.9837
1	2	1997	358	8611	7892	2.4901
2	4	1998	359	8611	7892	0.6440
2	4	1998	359	8611	7892	5.6144
3	4	1999	360	8611	7892	4.2060
5	5	2002	297	8611	7892	0.3097
2	2	1998	359	8612	7891	2.3180
3	5	1999	360	8612	7891	2.0009
1	2	1998	336	8613	4374	1.8460
2	5	1999	337	8613	4374	2.6277
3	5	2000	314	8613	4374	2.0869
4	4	2001	133	8613	4374	0.5580
4	4	2001	133	8613	4374	5.2876
1	2	2004	329	8614	4373	0.3097
1	1	2008	316	8615	4372	1.3913
1	4	2009	317	8615	4372	0.2580
2	5	2009	317	8615	4372	6.2585
3	4	2010	318	8615	4372	5.2285
4	2	2011	319	8615	4372	2.1288
5	5	2013	320	8615	4372	0.3957
6	4	2013	320	8615	4372	4.8156
1	2	1997	358	8616	7889	1.5289
1	4	1998	359	8616	7889	0.1376
1	2	1997	352	8617	7888	1.6224
1	2	2001	331	8618	4371	0.4473
2	5	2002	327	8618	4371	0.2408
2	4	2002	327	8618	4371	4.9016
3	2	2003	328	8618	4371	2.1632
4	5	2004	329	8618	4371	2.1460
1	2	2004	329	8619	1991	0.3097
1	4	2004	329	8619	1991	4.7812
2	2	2005	330	8619	1991	1.6740
3	4	2006	325	8619	1991	0.5333
4	5	2007	326	8619	1991	0.7816
5	4	2007	326	8619	1991	5.0564
5	2	2008	316	8619	1991	2.3696
3	2	2007	67	8620	7887	2.1976
1	2	1997	358	8621	7885	3.6061
2	4	1998	359	8621	7885	2.3696
3	5	1999	360	8621	7885	2.1460
1	2	1997	358	8622	7884	2.1288
2	4	1998	359	8622	7884	0.9537
2	4	1998	359	8622	7884	5.6317
3	4	1999	360	8622	7884	4.1125
1	1	2010	318	8623	4370	1.3224
1	4	2011	319	8623	4370	0.3269
2	4	2011	319	8623	4370	4.8844
3	3	2012	322	8623	4370	2.6105
3	4	2013	320	8623	4370	0.5924
4	3	2013	320	8623	4370	4.6361
1	2	1997	358	8624	7883	1.3913
3	5	1999	360	8624	7883	2.1460
1	2	1998	336	8625	4369	1.9665
2	5	1999	337	8625	4369	2.7728
3	4	2000	314	8625	4369	2.1460
3	4	2001	133	8625	4369	0.2752
4	4	2001	133	8625	4369	5.9144
2	2	2001	331	8626	957	0.3097
2	4	2001	331	8626	957	4.9876
1	2	2004	329	8627	7882	0.0688
2	4	2004	329	8627	7882	4.8500
3	5	2006	325	8627	7882	0.3957
4	5	2007	326	8627	7882	2.0697
1	1	2010	318	8628	7881	1.0644
1	4	2011	319	8628	7881	0.3957
2	4	2011	319	8628	7881	4.8500
3	2	2012	322	8628	7881	1.9837
1	1	2010	318	8629	7880	1.2020
1	4	2011	319	8629	7880	0.3785
2	2	2011	319	8630	7879	0.8505
1	2	1993	280	8631	7878	0.4989
1	2	2001	331	8632	956	0.2408
1	4	2001	331	8632	956	4.9876
2	2	2002	327	8632	956	2.3180
3	4	2003	328	8632	956	0.2752
3	4	2003	328	8632	956	4.8156
4	3	2004	329	8632	956	2.2836
5	4	2005	330	8632	956	0.2064
5	4	2005	330	8632	956	5.0564
6	2	2006	325	8632	956	1.9665
6	4	2007	326	8632	956	0.3269
6	4	2007	326	8632	956	4.8328
6	3	2008	316	8632	956	2.5761
6	4	2009	317	8632	956	0.7128
3	2	2007	67	8633	7877	2.1976
2	2	2013	73	8634	4368	6.0520
1	1	2010	318	8635	7876	0.9537
1	5	2011	319	8635	7876	0.5752
1	1	2010	318	8636	4367	0.7644
1	5	2011	319	8636	4367	0.2924
2	4	2011	319	8636	4367	4.7984
3	2	2012	322	8636	4367	2.0353
3	4	2013	320	8636	4367	0.7300
4	4	2013	320	8636	4367	5.0736
5	2	2014	321	8636	4367	2.3352
5	4	2015	323	8636	4367	0.7472
1	2	2004	329	8637	2788	4.7296
2	2	2005	330	8637	2788	1.5805
1	1	2007	326	8638	4366	1.1160
1	3	2007	326	8638	4366	5.0392
1	1	2008	316	8639	1990	1.2708
1	4	2008	316	8639	1990	6.2757
2	4	2009	317	8639	1990	4.4468
3	2	2010	318	8639	1990	1.2880
3	4	2011	319	8639	1990	0.3613
4	4	2011	319	8639	1990	4.5500
5	3	2012	322	8639	1990	2.2320
5	4	2013	320	8639	1990	0.6784
1	1	1997	352	8640	7874	1.5880
1	2	2011	319	8641	2787	0.9709
2	5	2012	322	8641	2787	0.7300
3	5	2013	320	8641	2787	0.9365
4	5	2014	321	8641	2787	0.9537
1	2	2000	335	8642	7873	0.1548
1	2	2004	329	8643	7872	0.0172
1	4	2004	329	8643	7872	4.7640
2	2	2005	330	8643	7872	1.6912
1	1	2008	316	8644	7871	1.1676
1	4	2009	317	8644	7871	0.3957
2	4	2009	317	8644	7871	5.1941
1	2	2011	319	8645	7870	0.9709
2	5	2012	322	8645	7870	0.5752
1	1	1997	352	8646	7869	1.6912
1	4	1998	333	8646	7869	0.5924
3	5	2000	335	8646	7869	0.4817
1	1	1997	352	8647	7868	1.6568
1	2	2011	319	8648	4363	0.6268
2	5	2012	322	8648	4363	0.5924
3	5	2013	320	8648	4363	0.6440
4	4	2013	320	8648	4363	4.9532
5	5	2015	323	8648	4363	0.8677
2	2	2001	331	8649	7867	0.4989
1	2	2004	329	8650	2785	0.0860
1	4	2004	329	8650	2785	4.5500
2	3	2005	330	8650	2785	2.1116
3	4	2006	325	8650	2785	0.6612
1	1	1997	352	8651	7866	1.6568
1	4	1998	333	8651	7866	0.6268
1	1	2010	318	8652	2784	1.1504
1	5	2011	319	8652	2784	0.5161
2	5	2012	322	8652	2784	0.4129
3	5	2013	320	8652	2784	0.4645
4	4	2013	320	8652	2784	4.8672
5	2	2014	321	8652	2784	1.8288
5	4	2015	323	8652	2784	0.3613
6	5	2016	324	8652	2784	5.0392
1	1	1997	352	8653	7864	1.7256
1	4	1998	333	8653	7864	0.6440
1	1	2010	318	8654	1989	1.1332
1	5	2011	319	8654	1989	0.5924
2	5	2012	322	8654	1989	0.4817
3	5	2013	320	8654	1989	0.4645
4	5	2014	321	8654	1989	1.0644
5	5	2015	323	8654	1989	0.6612
6	5	2016	324	8654	1989	0.4989
6	5	2017	332	8654	1989	0.7644
1	1	1997	352	8655	7863	1.7256
1	2	2011	319	8656	7862	0.8505
2	5	2012	322	8656	7862	0.4473
2	2	2005	330	8657	7861	0.9193
1	2	1998	333	8658	614	0.9193
2	5	1999	334	8658	614	0.5752
3	5	2000	335	8658	614	2.7212
5	5	2002	327	8658	614	0.5161
5	4	2002	327	8658	614	4.8328
1	1	2008	343	8659	7860	0.6784
1	1	2010	318	8660	1988	1.0644
1	5	2011	319	8660	1988	0.4301
2	5	2012	322	8660	1988	0.3441
3	5	2013	320	8660	1988	0.3441
4	5	2014	321	8660	1988	0.7472
5	5	2015	323	8660	1988	0.5408
6	4	2015	323	8660	1988	5.1597
6	2	2016	324	8660	1988	1.9837
1	1	2010	318	8661	2783	0.8332
1	5	2011	319	8661	2783	0.3613
2	5	2012	322	8661	2783	0.3269
3	5	2013	320	8661	2783	0.3957
4	4	2013	320	8661	2783	4.9016
5	2	2014	321	8661	2783	2.1288
5	4	2015	323	8661	2783	0.6440
6	5	2016	324	8661	2783	1.2192
6	5	2017	332	8661	2783	0.9365
1	1	2010	318	8662	1987	1.4257
1	4	2011	319	8662	1987	0.5752
2	4	2011	319	8662	1987	4.9360
3	2	2012	322	8662	1987	1.7944
3	4	2013	320	8662	1987	0.4473
3	2	2005	157	8663	7859	1.2364
1	2	2011	319	8664	7858	0.2752
2	4	2011	319	8664	7858	4.7049
1	2	2003	328	8665	7857	2.1460
1	2	2011	319	8666	7856	0.3785
2	4	2011	319	8666	7856	4.7812
3	3	2012	322	8666	7856	2.3524
3	4	2013	320	8666	7856	0.5924
2	2	2012	322	8667	4362	1.6396
1	1	2010	318	8668	7855	0.8505
1	2	2011	319	8669	4361	0.0860
2	4	2011	319	8669	4361	4.7296
2	2	2012	322	8669	4361	1.6568
4	5	2014	321	8669	4361	0.7644
5	5	2015	323	8669	4361	0.7300
6	5	2016	324	8669	4361	0.3785
6	5	2017	332	8669	4361	0.7300
2	2	2001	331	8670	7854	0.6956
1	2	2004	329	8671	4360	0.0688
1	4	2004	329	8671	4360	4.7468
2	3	2005	330	8671	4360	2.1804
1	1	2008	316	8672	7853	1.4601
1	1	2003	328	8673	2782	0.6784
1	5	2004	329	8673	2782	0.2752
2	4	2004	329	8673	2782	4.6361
3	2	2005	330	8673	2782	1.7772
1	2	2003	328	8674	1191	1.7600
2	4	2004	329	8674	1191	0.5408
2	4	2004	329	8674	1191	4.7640
3	2	2005	330	8674	1191	1.7772
3	4	2006	325	8674	1191	0.3613
4	4	2006	325	8674	1191	5.0392
5	2	2007	326	8674	1191	2.3524
1	2	2011	319	8675	7852	0.7644
1	2	2003	328	8676	7851	1.8460
1	2	2000	295	8677	2781	1.3396
1	4	2000	295	8677	2781	6.0692
2	4	2001	136	8677	2781	4.0781
1	2	2003	328	8678	1488	6.2929
1	4	2004	329	8678	1488	4.7984
2	2	2005	330	8678	1488	2.0181
3	4	2006	325	8678	1488	0.5580
4	4	2006	325	8678	1488	4.9876
4	3	2007	326	8678	1488	2.4385
5	4	2008	316	8678	1488	1.2364
6	4	2009	317	8678	1488	0.3613
6	5	2010	318	8678	1488	0.1720
1	2	2004	329	8679	7850	0.2236
1	4	2004	329	8679	7850	4.5673
2	3	2005	330	8679	7850	1.9149
4	5	2006	325	8679	7850	4.9016
4	3	2007	326	8679	7850	2.5761
5	4	2008	316	8679	7850	0.9537
6	4	2009	317	8679	7850	0.2064
1	1	2003	328	8680	770	0.6956
1	4	2004	329	8680	770	0.0344
2	4	2004	329	8680	770	4.7049
3	2	2005	330	8680	770	1.6912
3	4	2006	325	8680	770	0.3097
1	1	2003	328	8681	4359	0.6612
1	5	2004	329	8681	4359	0.2064
2	4	2004	329	8681	4359	4.7049
3	2	2005	330	8681	4359	1.6912
1	2	2003	328	8682	7849	1.8804
1	1	2003	328	8683	4358	0.9709
1	5	2004	329	8683	4358	0.5333
2	4	2004	329	8683	4358	4.7468
3	2	2005	330	8683	4358	1.5880
3	4	2006	325	8683	4358	0.4301
4	4	2006	325	8683	4358	4.9016
5	5	2008	316	8683	4358	0.3097
6	5	2009	317	8683	4358	1.1504
6	4	2009	317	8683	4358	6.1380
1	2	2003	328	8684	7848	2.0181
1	2	2004	329	8685	1486	0.0344
1	4	2004	329	8685	1486	4.6533
2	4	2005	330	8685	1486	2.8072
3	4	2006	325	8685	1486	0.6268
4	4	2006	325	8685	1486	4.9704
1	2	2003	328	8686	7847	2.0869
1	2	2004	329	8687	1190	0.3613
2	4	2004	329	8687	1190	4.7296
3	2	2005	330	8687	1190	1.8976
3	4	2006	325	8687	1190	0.5333
4	4	2006	325	8687	1190	5.0048
1	2	2003	328	8688	7846	2.3008
1	2	2003	328	8689	7845	2.0181
1	2	2004	329	8690	7844	0.1204
2	5	2005	330	8690	7844	0.3441
3	4	2005	330	8690	7844	5.0736
4	2	2006	325	8690	7844	2.0697
1	2	2011	319	8691	2780	0.1892
1	4	2011	319	8691	2780	4.9532
2	2	2012	322	8691	2780	2.1804
3	4	2013	320	8691	2780	0.1376
3	4	2013	320	8691	2780	4.5328
4	2	2014	321	8691	2780	1.5289
1	2	2009	317	8692	2779	0.6956
2	4	2010	318	8692	2779	0.0344
3	4	2010	318	8692	2779	4.4640
4	2	2011	319	8692	2779	1.4257
4	4	2012	322	8692	2779	0.3957
6	5	2013	320	8692	2779	1.9837
6	4	2014	321	8692	2779	0.5580
6	4	2014	321	8692	2779	4.7984
6	2	2015	323	8692	2779	1.9493
6	4	2016	324	8692	2779	1.1160
1	2	2004	329	8693	4357	0.1376
2	4	2004	329	8693	4357	4.7049
3	2	2005	330	8693	4357	1.7428
3	4	2006	325	8693	4357	0.5580
4	4	2006	325	8693	4357	4.8328
1	2	2003	328	8694	7843	2.0697
1	2	1998	333	8695	769	0.6268
2	5	1999	334	8695	769	0.3613
3	5	2000	335	8695	769	0.1376
3	4	2000	335	8695	769	4.5673
1	2	2003	328	8696	7842	2.0353
1	2	1998	333	8697	768	0.1032
2	5	1999	334	8697	768	0.4129
2	4	1999	334	8697	768	4.7296
3	3	2000	335	8697	768	2.0525
4	4	2001	331	8697	768	0.2236
4	4	2001	331	8697	768	4.6361
5	2	2002	327	8697	768	1.6912
6	5	2003	328	8697	768	4.6705
6	3	2004	329	8697	768	2.2836
1	2	2003	328	8698	7841	1.8804
1	2	2003	328	8699	7840	2.0869
1	2	2004	329	8700	7839	0.3269
1	2	2011	319	8701	7838	0.2924
2	2	2011	319	8702	4356	5.4596
2	2	2012	322	8702	4356	2.1632
3	4	2013	320	8702	4356	0.5580
6	5	2016	324	8702	4356	0.7988
6	4	2016	324	8702	4356	6.2241
1	2	2003	328	8703	7837	2.0181
1	2	2011	319	8704	2778	0.3097
1	4	2011	319	8704	2778	4.7984
2	2	2012	322	8704	2778	1.7428
3	4	2013	320	8704	2778	0.2580
3	4	2013	320	8704	2778	4.9360
1	2	2011	319	8705	7836	4.4640
1	2	2011	319	8706	2777	0.0688
2	5	2012	322	8706	2777	1.4085
3	4	2013	320	8706	2777	0.2580
3	4	2013	320	8706	2777	4.5328
4	2	2014	321	8706	2777	1.6224
5	4	2015	323	8706	2777	0.5924
1	2	2011	319	8707	7835	0.5408
1	2	2014	187	8708	7834	5.3564
2	3	2015	59	8708	7834	3.0825
1	2	2014	187	8709	7833	0.8849
1	4	2015	59	8709	7833	0.0172
1	1	2014	187	8710	7832	0.7300
1	3	2014	187	8710	7832	4.6361
2	4	2015	59	8710	7832	2.8244
2	2	2012	322	8711	7831	0.5333
1	2	2014	187	8712	7830	1.9493
1	4	2015	59	8712	7830	0.1204
2	3	2015	59	8712	7830	4.1985
1	2	2014	187	8713	7829	1.1332
1	4	2015	59	8713	7829	0.0688
2	3	2015	59	8713	7829	3.8372
1	2	2014	187	8714	7828	1.8632
1	4	2015	59	8714	7828	0.1204
2	3	2015	59	8714	7828	4.1985
1	1	2014	187	8715	7827	0.5580
1	3	2014	187	8715	7827	4.4124
2	3	2015	59	8715	7827	2.2492
1	1	2014	187	8716	7826	0.5333
2	5	2015	59	8716	7826	0.5580
2	3	2015	59	8716	7826	4.6705
1	2	2014	187	8717	7825	0.9537
2	5	2015	59	8717	7825	1.3913
2	2	2015	59	8718	2776	1.1504
2	3	2015	59	8718	2776	5.0909
1	2	2014	187	8719	7824	0.9537
1	4	2014	187	8719	7824	5.3392
2	4	2015	59	8719	7824	3.2104
1	1	2014	187	8720	7823	0.6612
1	3	2014	187	8720	7823	4.6533
2	2	2012	322	8721	2775	0.8332
3	5	2013	320	8721	2775	1.4601
4	5	2014	321	8721	2775	1.3568
5	4	2015	323	8721	2775	0.3097
6	5	2016	324	8721	2775	0.6440
1	2	2014	187	8722	7822	4.0264
1	2	2014	187	8723	7821	1.9493
1	4	2015	59	8723	7821	0.1376
2	4	2015	59	8723	7821	4.5328
1	1	2014	187	8724	7820	0.7472
1	2	2014	187	8725	7819	1.5805
1	4	2015	59	8725	7819	0.1204
2	4	2015	59	8725	7819	5.0736
1	2	2014	187	8726	7818	1.1160
1	4	2015	59	8726	7818	0.1032
2	4	2015	59	8726	7818	4.7049
1	1	2014	187	8727	7817	1.0816
2	5	2015	59	8727	7817	1.1504
2	3	2015	59	8727	7817	5.1081
1	1	2014	187	8728	7816	0.7988
1	4	2014	187	8728	7816	5.1941
1	1	2014	187	8729	7815	0.6096
1	1	2014	187	8730	7814	0.7816
1	2	2014	187	8731	7813	2.0181
2	4	2015	59	8731	7813	1.1676
1	2	2014	187	8732	7812	1.9837
2	4	2015	59	8732	7812	0.7128
2	3	2015	59	8732	7812	4.4640
2	2	2015	59	8733	7811	0.8160
1	2	2003	328	8734	7810	2.4385
2	2	2012	322	8735	7809	0.7128
1	1	2014	187	8736	7808	0.9537
1	4	2014	187	8736	7808	5.1597
2	4	2015	59	8736	7808	3.3308
1	1	2014	187	8737	7807	1.2020
1	4	2015	59	8737	7807	0.2236
1	1	2014	187	8738	7806	1.0988
2	5	2015	59	8738	7806	1.1332
2	3	2015	59	8738	7806	5.0909
1	2	2011	319	8739	4355	0.5408
1	4	2011	319	8739	4355	5.2704
3	5	2013	320	8739	4355	0.2064
3	4	2013	320	8739	4355	4.9532
4	2	2014	321	8739	4355	1.8288
1	1	2014	187	8740	7805	1.1332
1	4	2014	187	8740	7805	6.0692
2	3	2015	59	8740	7805	3.8372
1	1	2014	187	8741	7804	0.9537
1	4	2014	187	8741	7804	5.3564
2	3	2015	59	8741	7804	3.1341
1	1	2014	187	8742	7803	1.1676
1	2	2003	328	8743	767	3.8888
1	3	2004	329	8743	767	1.6740
2	4	2005	330	8743	767	0.4817
1	1	2014	187	8744	7802	1.1332
1	4	2015	59	8744	7802	0.2408
2	4	2015	59	8744	7802	4.7049
1	1	2014	187	8745	2774	1.1676
1	4	2015	59	8745	2774	0.1032
2	4	2015	59	8745	2774	4.4640
1	1	2014	187	8746	7801	0.9537
1	4	2014	187	8746	7801	5.1253
2	3	2015	59	8746	7801	2.9448
1	1	2014	187	8747	7800	1.1676
1	4	2015	59	8747	7800	0.1032
2	4	2015	59	8747	7800	4.6705
1	1	2003	328	8748	7799	1.9665
1	2	2004	329	8749	7798	0.3097
1	2	2014	187	8750	7797	2.0181
2	5	2015	59	8750	7797	4.6361
1	1	2014	187	8751	7796	1.2536
1	1	2014	187	8752	7795	1.1676
1	4	2015	59	8752	7795	0.2236
2	4	2015	59	8752	7795	4.6877
1	1	2014	321	8753	7794	1.3052
1	4	2015	323	8753	7794	0.4989
2	5	2016	324	8753	7794	0.4473
3	5	2017	332	8753	7794	0.5752
2	2	2012	322	8754	7793	0.6096
3	5	2013	320	8754	7793	0.9881
4	5	2014	321	8754	7793	2.3180
5	4	2015	323	8754	7793	0.9021
6	5	2016	324	8754	7793	0.5333
6	5	2017	332	8754	7793	0.6784
1	2	2004	329	8755	4354	0.2064
2	4	2004	329	8755	4354	4.9016
1	2	2015	59	8756	7792	0.7472
2	3	2015	59	8756	7792	4.7049
1	1	2014	187	8757	7791	1.3741
1	4	2014	187	8757	7791	6.1208
2	3	2015	59	8757	7791	3.8028
1	1	2014	187	8758	7790	1.3913
1	4	2014	187	8758	7790	6.1380
2	4	2015	59	8758	7790	4.1125
1	1	2014	187	8759	7789	1.5117
1	4	2014	187	8759	7789	6.1725
2	3	2015	59	8759	7789	3.8372
1	2	2004	329	8760	2773	0.1892
1	4	2004	329	8760	2773	4.7468
2	2	2005	330	8760	2773	1.7600
1	2	2009	317	8761	4353	0.1204
2	4	2009	317	8761	4353	5.0736
3	2	2010	318	8761	4353	1.7600
3	4	2011	319	8761	4353	0.8332
4	5	2012	322	8761	4353	0.3613
6	5	2013	320	8761	4353	1.7428
3	2	2000	204	8762	7788	5.2285
1	1	2014	187	8763	7787	1.5289
1	1	2014	187	8764	7786	1.5633
2	5	2015	59	8764	7786	4.1985
1	1	2014	187	8765	2772	1.2708
1	4	2014	187	8765	2772	6.1036
2	3	2015	59	8765	2772	3.8372
1	1	2014	187	8766	7785	2.0353
1	4	2015	59	8766	7785	0.9881
2	3	2015	59	8766	7785	5.0909
1	1	2014	187	8767	7784	2.0353
1	2	2015	323	8768	4352	0.2236
2	4	2015	323	8768	4352	4.7296
2	4	2016	324	8768	4352	3.5373
3	2	2017	332	8768	4352	0.7300
1	2	2015	323	8769	4351	0.3269
1	4	2015	323	8769	4351	4.7984
2	2	2016	324	8769	4351	1.6912
3	4	2017	332	8769	4351	0.1376
1	2	2015	323	8770	4350	0.1892
2	5	2016	324	8770	4350	1.7084
1	2	2015	323	8771	4349	0.5333
2	4	2015	323	8771	4349	4.9188
2	2	2016	324	8771	4349	1.7256
3	4	2016	324	8771	4349	6.2241
1	1	2008	316	8772	1985	1.1676
1	4	2009	317	8772	1985	0.4129
2	5	2010	318	8772	1985	0.1892
3	5	2011	319	8772	1985	0.6784
4	4	2011	319	8772	1985	5.2457
5	2	2012	322	8772	1985	2.1460
5	4	2013	320	8772	1985	0.4301
6	4	2013	320	8772	1985	4.9876
1	1	1998	333	8773	190	0.9021
1	4	1999	334	8773	190	0.2924
2	4	1999	334	8773	190	4.8844
3	2	2000	335	8773	190	1.7944
3	4	2001	331	8773	190	0.2408
4	4	2001	331	8773	190	4.7640
5	2	2002	327	8773	190	1.9321
6	4	2003	328	8773	190	0.8160
6	4	2003	328	8773	190	5.0909
6	3	2004	329	8773	190	2.6352
6	3	2005	330	8773	190	0.4473
1	1	2000	295	8774	4348	0.6956
1	4	2000	295	8774	4348	5.7349
2	5	2001	136	8774	4348	5.2876
3	2	2002	137	8774	4348	2.4901
3	4	2003	138	8774	4348	0.4817
5	5	2004	139	8774	4348	2.2836
1	2	2004	329	8775	7783	0.2752
1	2	2009	317	8776	4347	0.2924
3	5	2010	318	8776	4347	1.6052
3	4	2011	319	8776	4347	0.2064
4	4	2011	319	8776	4347	4.8156
5	2	2012	322	8776	4347	1.7600
5	4	2013	320	8776	4347	0.4989
6	4	2013	320	8776	4347	4.8672
6	2	2014	321	8776	4347	2.1460
6	4	2015	323	8776	4347	0.6784
6	5	2016	324	8776	4347	0.5333
6	5	2017	332	8776	4347	0.6440
1	2	2000	295	8777	1485	3.7340
2	5	2002	137	8777	1485	0.1720
3	4	2002	137	8777	1485	4.8328
